model,iteration,max_change,max_abs_q
clean,1216,4.969831365997379e-06,99.90289610207772
clean,1217,4.920133051200537e-06,99.90290102221077
clean,1218,4.870931746836504e-06,99.90290589314252
clean,1219,4.822222422262712e-06,99.90291071536494
clean,1220,4.7740002031559925e-06,99.90291548936511
clean,1221,4.726260200982324e-06,99.90292021562531
clean,1222,4.678997598261958e-06,99.9029248946229
clean,1223,4.6322076059368555e-06,99.9029295268305
clean,1224,4.5858855344249605e-06,99.90293411271603
clean,1225,4.540026679933362e-06,99.9029386527427
clean,1226,4.494626409723423e-06,99.90294314736911
clean,1227,4.449680176321635e-06,99.90294759704926
clean,1228,4.405183346989361e-06,99.90295200223261
clean,1229,4.361131516361638e-06,99.90295636336411
clean,1230,4.317520193808377e-06,99.9029606808843
clean,1231,4.274344988175471e-06,99.90296495522928
clean,1232,4.231601536730523e-06,99.90296918683082
clean,1233,4.1892855335845525e-06,99.90297337611634
clean,1234,4.147392687059437e-06,99.90297752350902
clean,1235,4.105918762320471e-06,99.90298162942777
clean,1236,4.064859552954658e-06,99.90298569428732
clean,1237,4.024210966235842e-06,99.90298971849829
clean,1238,3.983968852594444e-06,99.90299370246714
clean,1239,3.944129161936871e-06,99.9029976465963
clean,1240,3.904687886802094e-06,99.90300155128416
clean,1241,3.865640991307373e-06,99.90300541692515
clean,1242,3.826984581678516e-06,99.90300924390972
clean,1243,3.7887147499304774e-06,99.90301303262447
clean,1244,3.750827602289064e-06,99.90301678345206
clean,1245,3.7133193302452128e-06,99.90302049677138
clean,1246,3.6761861252898598e-06,99.9030241729575
clean,1247,3.6394242641790697e-06,99.90302781238177
clean,1248,3.6030300236689072e-06,99.90303141541176
clean,1249,3.566999723148001e-06,99.90303498241148
clean,1250,3.531329724637544e-06,99.9030385137412
clean,1251,3.4960164185804388e-06,99.90304200975761
clean,1252,3.461056252263006e-06,99.90304547081386
clean,1253,3.4264457156041317e-06,99.90304889725957
clean,1254,3.3921812558901365e-06,99.90305228944082
clean,1255,3.3582594340941796e-06,99.90305564770024
clean,1256,3.3246768396111293e-06,99.90305897237708
clean,1257,3.2914300760467086e-06,99.90306226380714
clean,1258,3.2585157612174953e-06,99.90306552232289
clean,1259,3.2259305982051956e-06,99.90306874825349
clean,1260,3.193671318513225e-06,99.9030719419248
clean,1261,3.161734582590725e-06,99.90307510365938
clean,1262,3.130117249838804e-06,99.90307823377661
clean,1263,3.0988160659717323e-06,99.90308133259266
clean,1264,3.067827918812327e-06,99.90308440042058
clean,1265,3.037149625129132e-06,99.9030874375702
clean,1266,3.006778143799238e-06,99.90309044434832
clean,1267,2.9767103342237533e-06,99.90309342105866
clean,1268,2.9469432547557517e-06,99.90309636800191
clean,1269,2.9174738358506147e-06,99.90309928547572
clean,1270,2.8882990790179974e-06,99.9031021737748
clean,1271,2.8594160994543927e-06,99.9031050331909
clean,1272,2.8308219413020197e-06,99.90310786401282
clean,1273,2.8025137055465166e-06,99.90311066652653
clean,1274,2.774488564227795e-06,99.90311344101508
clean,1275,2.7467436893857666e-06,99.90311618775877
clean,1276,2.719276267271198e-06,99.90311890703504
clean,1277,2.69208349834571e-06,99.9031215991185
clean,1278,2.665162668336052e-06,99.90312426428117
clean,1279,2.638511034547264e-06,99.90312690279218
clean,1280,2.6121258969169503e-06,99.90312951491808
clean,1281,2.586004654858698e-06,99.90313210092273
clean,1282,2.560144608310111e-06,99.90313466106734
clean,1283,2.5345431566847765e-06,99.9031371956105
clean,1284,2.509197742028846e-06,99.90313970480823
clean,1285,2.484105763755906e-06,99.90314218891399
clean,1286,2.459264692333818e-06,99.90314464817868
clean,1287,2.434672055073861e-06,99.90314708285071
clean,1288,2.410325322443896e-06,99.90314949317603
clean,1289,2.386222078598621e-06,99.9031518793981
clean,1290,2.362359850849316e-06,99.90315424175795
clean,1291,2.3387362659832434e-06,99.90315658049421
clean,1292,2.3153489081551015e-06,99.9031588958431
clean,1293,2.292195404152153e-06,99.90316118803851
clean,1294,2.269273451815934e-06,99.90316345731196
clean,1295,2.2465807205662713e-06,99.90316570389268
clean,1296,2.2241149224555556e-06,99.90316792800759
clean,1297,2.201873755325323e-06,99.90317012988135
clean,1298,2.1798550449148024e-06,99.90317230973636
clean,1299,2.158056474854675e-06,99.90317446779284
clean,1300,2.1364759135167333e-06,99.90317660426872
clean,1301,2.115111144007642e-06,99.90317871937987
clean,1302,2.0939600489100485e-06,99.90318081333992
clean,1303,2.0730204397523266e-06,99.90318288636036
clean,1304,2.052290241749688e-06,99.90318493865057
clean,1305,2.0317673232739253e-06,99.90318697041789
clean,1306,2.011449666383669e-06,99.90318898186756
clean,1307,1.991335167872421e-06,99.90319097320271
clean,1308,1.971421824009667e-06,99.90319294462454
clean,1309,1.9517076026431823e-06,99.90319489633214
clean,1310,1.9321905426750163e-06,99.90319682852265
clean,1311,1.91286859774209e-06,99.90319874139125
clean,1312,1.8937399062224358e-06,99.90320063513116
clean,1313,1.8748025212289576e-06,99.90320250993368
clean,1314,1.8560544958745595e-06,99.90320436598817
clean,1315,1.837493954326419e-06,99.90320620348211
clean,1316,1.8191190065408591e-06,99.90320802260112
clean,1317,1.8009278335284762e-06,99.90320982352894
clean,1318,1.7829185452455931e-06,99.90321160644748
clean,1319,1.7650893795462252e-06,99.90321337153686
clean,1320,1.7474384748084049e-06,99.90321511897533
clean,1321,1.729964083097002e-06,99.90321684893941
clean,1322,1.712664442266032e-06,99.90321856160385
clean,1323,1.6955378043803648e-06,99.90322025714164
clean,1324,1.6785824215048706e-06,99.90322193572406
clean,1325,1.6617965883369834e-06,99.90322359752065
clean,1326,1.6451786422067016e-06,99.90322524269929
clean,1327,1.62872684938975e-06,99.90322687142611
clean,1328,1.6124395756378362e-06,99.90322848386569
clean,1329,1.5963151867026681e-06,99.90323008018088
clean,1330,1.5803520341250987e-06,99.90323166053288
clean,1331,1.5645485262893999e-06,99.90323322508141
clean,1332,1.5489030147364247e-06,99.90323477398442
clean,1333,1.533414007326428e-06,99.9032363073984
clean,1334,1.5180798556002628e-06,99.90323782547826
clean,1335,1.5028990674181841e-06,99.90323932837731
clean,1336,1.4878700653753185e-06,99.90324081624738
clean,1337,1.4729913573319209e-06,99.90324228923873
clean,1338,1.4582614653591008e-06,99.90324374750018
clean,1339,1.4436788262628397e-06,99.90324519117901
clean,1340,1.4292420473793754e-06,99.90324662042106
clean,1341,1.4149496223581082e-06,99.90324803537067
clean,1342,1.4008001443244211e-06,99.90324943617081
clean,1343,1.386792135349424e-06,99.90325082296295
clean,1344,1.3729242027693545e-06,99.90325219588715
clean,1345,1.35919498234216e-06,99.90325355508212
clean,1346,1.3456030103498051e-06,99.90325490068513
clean,1347,1.3321469793936558e-06,99.9032562328321
clean,1348,1.3188255252316594e-06,99.90325755165763
clean,1349,1.3056372694109086e-06,99.90325885729487
clean,1350,1.2925808761110602e-06,99.90326014987575
clean,1351,1.2796550663551898e-06,99.90326142953082
clean,1352,1.2668585185338088e-06,99.90326269638933
clean,1353,1.2541899394591383e-06,99.90326395057927
clean,1354,1.241648035943399e-06,99.90326519222731
clean,1355,1.2292315716422308e-06,99.90326642145885
clean,1356,1.2169392249461453e-06,99.90326763839808
clean,1357,1.204769858986765e-06,99.90326884316794
clean,1358,1.1927221521546016e-06,99.90327003589009
clean,1359,1.1807949533704232e-06,99.90327121668503
clean,1360,1.1689869694464505e-06,99.903272385672
clean,1361,1.1572971061468706e-06,99.9032735429691
clean,1362,1.1457241271273233e-06,99.90327468869323
clean,1363,1.1342668813085766e-06,99.90327582296011
clean,1364,1.1229242318222532e-06,99.90327694588434
clean,1365,1.1116949849565572e-06,99.90327805757931
clean,1366,1.10057806068653e-06,99.90327915815737
clean,1367,1.0895722653003759e-06,99.90328024772964
clean,1368,1.0786765471948456e-06,99.90328132640616
clean,1369,1.0678897552907074e-06,99.90328239429591
clean,1370,1.0572108948281311e-06,99.90328345150681
clean,1371,1.0466387720953207e-06,99.90328449814558
clean,1372,1.0361723923324462e-06,99.90328553431796
clean,1373,1.0258106613036944e-06,99.90328656012862
clean,1374,1.0155525558275258e-06,99.90328757568118
clean,1375,1.0053970385115463e-06,99.90328858107819
clean,1376,9.953430435416522e-07,99.90328957642123
decision_targeted,1,1.2106415178350838,1.2106415178350838
decision_targeted,2,1.198535102656733,2.4091766204918166
decision_targeted,3,1.1865497516301655,3.595726372121982
decision_targeted,4,1.1746842541138642,4.770410626235846
decision_targeted,5,1.1629374115727256,5.933348037808572
decision_targeted,6,1.1513080374569986,7.0846560752655705
decision_targeted,7,1.1397949570824295,8.224451032348
decision_targeted,8,1.1283970075116043,9.352848039859603
decision_targeted,9,1.1171130374364875,10.469961077296091
decision_targeted,10,1.1059419070621228,11.575902984358214
decision_targeted,11,1.0948824879915016,12.670785472349715
decision_targeted,12,1.083933663111587,13.754719135461302
decision_targeted,13,1.0730943264804704,14.827813461941773
decision_targeted,14,1.0623633832156667,15.89017684515744
decision_targeted,15,1.0517397493835094,16.94191659454095
decision_targeted,16,1.041222351889676,17.98313894643062
decision_targeted,17,1.0308101283707742,19.013949074801396
decision_targeted,18,1.020502027087069,20.034451101888465
decision_targeted,19,1.0102970068162023,21.044748108704667
decision_targeted,20,1.000194036748038,22.0449421454527
decision_targeted,21,0.9901920963805537,23.035134241833255
decision_targeted,22,0.9802901754167479,24.015424417250003
decision_targeted,23,0.9704872736625845,24.985911690912587
decision_targeted,24,0.9607824009259609,25.946694091838545
decision_targeted,25,0.9511745769166993,26.897868668755244
decision_targeted,26,0.9416628311475321,27.839531499902776
decision_targeted,27,0.9322462028360583,28.77177770273883
decision_targeted,28,0.9229237408076969,29.694701443546528
decision_targeted,29,0.913694503399622,30.608395946946146
decision_targeted,30,0.9045575583656245,31.51295350531177
decision_targeted,31,0.8955119827819686,32.40846548809374
decision_targeted,32,0.8865568629541514,33.29502235104789
decision_targeted,33,0.877691294324606,34.1727136453725
decision_targeted,34,0.8689143813813587,35.041628026753855
decision_targeted,35,0.8602252375675477,35.9018532643214
decision_targeted,36,0.8516229851918737,36.75347624951328
decision_targeted,37,0.8431067553399529,37.59658300485323
decision_targeted,38,0.8346756877865502,38.43125869263978
decision_targeted,39,0.8263289309086872,39.25758762354847
decision_targeted,40,0.8180656415996026,40.07565326514807
decision_targeted,41,0.8098849851836079,40.88553825033168
decision_targeted,42,0.801786135331767,41.687324385663445
decision_targeted,43,0.7937682739784506,42.481092659641895
decision_targeted,44,0.7858305912386641,43.26692325088056
decision_targeted,45,0.7779722853262783,44.04489553620684
decision_targeted,46,0.7701925624730137,44.81508809867985
decision_targeted,47,0.762490636848284,45.577578735528135
decision_targeted,48,0.754865730479807,46.33244446600794
decision_targeted,49,0.7473170731750045,47.07976153918295
decision_targeted,50,0.7398439024432548,47.8196054416262
decision_targeted,51,0.73244546341882,48.55205090504502
decision_targeted,52,0.7251210087846331,49.277171913829655
decision_targeted,53,0.717869798696789,49.995041712526444
decision_targeted,54,0.7106911007098233,50.70573281323627
decision_targeted,55,0.703584189702724,51.40931700293899
decision_targeted,56,0.6965483478056953,52.105865350744686
decision_targeted,57,0.6895828643276403,52.79544821507233
decision_targeted,58,0.68268703568436,53.47813525075669
decision_targeted,59,0.6758601653275207,54.15399541608421
decision_targeted,60,0.6691015636742463,54.82309697975845
decision_targeted,61,0.6624105480374993,55.48550752779595
decision_targeted,62,0.6557864425571225,56.141293970353075
decision_targeted,63,0.6492285781315559,56.79052254848463
decision_targeted,64,0.6427362923502358,57.43325884083487
decision_targeted,65,0.6363089294267397,58.06956777026161
decision_targeted,66,0.6299458401324713,58.69951361039408
decision_targeted,67,0.6236463817311417,59.32315999212522
decision_targeted,68,0.6174099179138324,59.94056991003905
decision_targeted,69,0.6112358187346913,60.55180572877374
decision_targeted,70,0.6051234605473468,61.15692918932109
decision_targeted,71,0.5990722259418746,61.756001415262965
decision_targeted,72,0.5930815036824555,62.34908291894542
decision_targeted,73,0.5871506886456288,62.93623360759105
decision_targeted,74,0.5812791817591716,63.51751278935022
decision_targeted,75,0.5754663899415817,64.0929791792918
decision_targeted,76,0.5697117260421578,64.66269090533396
decision_targeted,77,0.564014608781747,65.22670551411571
decision_targeted,78,0.5583744626939335,65.78507997680964
decision_targeted,79,0.5527907180669871,66.33787069487661
decision_targeted,80,0.5472628108863233,66.88513350576292
decision_targeted,81,0.5417901827774472,67.42692368854037
decision_targeted,82,0.5363722809496778,67.96329596949005
decision_targeted,83,0.5310085581401864,68.49430452763022
decision_targeted,84,0.525698472558787,69.020003000189
decision_targeted,85,0.520441487833196,69.54044448802219
decision_targeted,86,0.5152370729548608,70.05568156097704
decision_targeted,87,0.5100847022253134,70.56576626320233
decision_targeted,88,0.5049838552030508,71.07075011840539
decision_targeted,89,0.4999340166510251,71.57068413505641
decision_targeted,90,0.49493467648451883,72.06561881154093
decision_targeted,91,0.489985329719687,72.5556041412606
decision_targeted,92,0.48508547642248345,73.04068961768309
decision_targeted,93,0.4802346216582549,73.52092423934133
decision_targeted,94,0.4754322754416762,73.996356514783
decision_targeted,95,0.470677952687268,74.46703446747026
decision_targeted,96,0.4659711731603835,74.93300564063063
decision_targeted,97,0.4613114614287923,75.3943171020594
decision_targeted,98,0.4566983468145054,75.85101544887388
decision_targeted,99,0.4521313633463535,76.3031468122202
decision_targeted,100,0.4476100497128783,76.75075686193307
decision_targeted,101,0.4431339492157491,77.1938908111488
decision_targeted,102,0.43870260972357755,77.63259342087238
decision_targeted,103,0.4343155836263577,78.06690900449874
decision_targeted,104,0.4299724277900907,78.49688143228883
decision_targeted,105,0.4256727035121912,78.92255413580102
decision_targeted,106,0.4214159764770784,79.3439701122781
decision_targeted,107,0.41720181671230705,79.7611719289904
decision_targeted,108,0.41302979854518185,80.17420172753557
decision_targeted,109,0.4088995005597411,80.5831012280953
decision_targeted,110,0.40481050555413844,80.98791173364944
decision_targeted,111,0.4007624004985928,81.38867413414803
decision_targeted,112,0.3967547764936228,81.78542891064163
decision_targeted,113,0.3927872287286789,82.17821613937028
decision_targeted,114,0.3888593564413867,82.56707549581165
decision_targeted,115,0.38497076287697496,82.95204625868863
decision_targeted,116,0.38112105524820095,83.33316731393683
decision_targeted,117,0.3773098446957448,83.71047715863253
decision_targeted,118,0.3735367462487602,84.08401390488129
decision_targeted,119,0.3698013787862777,84.45381528366755
decision_targeted,120,0.36610336499843754,84.81991864866595
decision_targeted,121,0.3624423313484044,85.18236098001435
decision_targeted,122,0.3588179080349363,85.54117888804927
decision_targeted,123,0.3552297289545976,85.89640861700386
decision_targeted,124,0.3516774316650526,86.24808604866891
decision_targeted,125,0.3481606573484015,86.5962467060173
decision_targeted,126,0.34467905077491423,86.94092575679221
decision_targeted,127,0.34123226026716225,87.28215801705937
decision_targeted,128,0.3378199376645057,87.61997795472385
decision_targeted,129,0.3344417382878504,87.95441969301169
decision_targeted,130,0.33109732090497346,88.28551701391666
decision_targeted,131,0.32778634769591974,88.61330336161257
decision_targeted,132,0.3245084842189385,88.9378118458315
decision_targeted,133,0.32126339937676107,89.25907524520827
decision_targeted,134,0.31805076538299204,89.57712601059126
decision_targeted,135,0.31487025772918287,89.89199626832041
decision_targeted,136,0.31172155515187683,90.20371782347229
decision_targeted,137,0.3086043396003646,90.51232216307264
decision_targeted,138,0.30551829620435456,90.817840459277
decision_targeted,139,0.302463113242311,91.1203035725193
decision_targeted,140,0.2994384821098919,91.41974205462918
decision_targeted,141,0.2964440972887985,91.71618615191798
decision_targeted,142,0.29347965631590966,92.00966580823388
decision_targeted,143,0.2905448597527567,92.30021066798662
decision_targeted,144,0.28763941115522584,92.58785007914184
decision_targeted,145,0.284763017043673,92.87261309618552
decision_targeted,146,0.28191538687325135,93.15452848305873
decision_targeted,147,0.27909623300450903,93.4336247160632
decision_targeted,148,0.27630527067444177,93.70992998673765
decision_targeted,149,0.2735422179677016,93.98347220470535
decision_targeted,150,0.27080679578803313,94.25427900049337
decision_targeted,151,0.2680987278301359,94.5223777283235
decision_targeted,152,0.26541774055185385,94.78779546887534
decision_targeted,153,0.2627635631463363,95.05055903202168
decision_targeted,154,0.2601359275148667,95.31069495953653
decision_targeted,155,0.2575345682397199,95.56822952777625
decision_targeted,156,0.25495922255731784,95.82318875033357
decision_targeted,157,0.2524096303317549,96.07559838066533
decision_targeted,158,0.2498855340284365,96.32548391469376
decision_targeted,159,0.24738667868814446,96.57287059338191
decision_targeted,160,0.24491281190127268,96.81778340528317
decision_targeted,161,0.24246368378224759,97.0602470890654
decision_targeted,162,0.240039046944446,97.30028613600982
decision_targeted,163,0.23763865647498505,97.5379247924848
decision_targeted,164,0.2352622699102369,97.77318706239504
decision_targeted,165,0.2329096472111445,98.00609670960617
decision_targeted,166,0.2305805507390346,98.23667726034518
decision_targeted,167,0.22827474523163005,98.4649520055768
decision_targeted,168,0.22599199777931744,98.69094400335612
decision_targeted,169,0.22373207780152882,98.91467608115764
decision_targeted,170,0.22149475702353527,99.13617083818113
decision_targeted,171,0.21927980945326908,99.3554506476344
decision_targeted,172,0.21708701135875685,99.57253765899313
decision_targeted,173,0.21491614124514058,99.78745380023827
decision_targeted,174,0.21276697983270765,100.00022078007098
decision_targeted,175,0.21063931003439507,100.21086009010534
decision_targeted,176,0.20853291693403264,100.41939300703936
decision_targeted,177,0.20644758776467143,100.62584059480403
decision_targeted,178,0.20438311188705427,100.83022370669107
decision_targeted,179,0.20233928076817165,101.03256298745924
decision_targeted,180,0.2003158879604996,101.23287887541971
decision_targeted,181,0.19831272908086817,101.43119160450058
decision_targeted,182,0.19632960179008307,101.62752120629065
decision_targeted,183,0.19436630577217784,101.82188751206283
decision_targeted,184,0.19242264271446174,102.01431015477729
decision_targeted,185,0.190498416287312,102.2048085710646
decision_targeted,186,0.18859343212444912,102.39340200318904
decision_targeted,187,0.18670749780319795,102.58010950099222
decision_targeted,188,0.1848404228251752,102.76494992381737
decision_targeted,189,0.18299201859690584,102.94794194241427
decision_targeted,190,0.18116209841093678,103.12910404082521
decision_targeted,191,0.17935047742683707,103.30845451825203
decision_targeted,192,0.17755697265256742,103.48601149090459
decision_targeted,193,0.1757814029260203,103.66179289383061
decision_targeted,194,0.17402358889678737,103.83581648272738
decision_targeted,195,0.1722833530078134,104.00809983573518
decision_targeted,196,0.1705605194777462,104.17866035521291
decision_targeted,197,0.16885491428296007,104.34751526949586
decision_targeted,198,0.16716636514013317,104.51468163463599
decision_targeted,199,0.1654947014887398,104.6801763361247
decision_targeted,200,0.16383975447384103,104.84401609059853
decision_targeted,201,0.16220135692911697,105.00621744752763
decision_targeted,202,0.16057934335981372,105.16679679088745
decision_targeted,203,0.15897354992621615,105.32577034081365
decision_targeted,204,0.15738381442693594,105.48315415524058
decision_targeted,205,0.155809976282697,105.63896413152327
decision_targeted,206,0.15425187651986505,105.79321600804312
decision_targeted,207,0.15270935775465944,105.94592536579776
decision_targeted,208,0.151182264177109,106.09710762997486
decision_targeted,209,0.14967044153534914,106.24677807151019
decision_targeted,210,0.14817373711998982,106.39495180863017
decision_targeted,211,0.1466919997487821,106.54164380837895
decision_targeted,212,0.14522507975129884,106.68686888813025
decision_targeted,213,0.14377282895378585,106.83064171708403
decision_targeted,214,0.1423351006642548,106.97297681774828
decision_targeted,215,0.14091174965760445,107.11388856740587
decision_targeted,216,0.13950263216102599,107.25339119956689
decision_targeted,217,0.13810760583943704,107.39149880540631
decision_targeted,218,0.13672652978101496,107.52822533518733
decision_targeted,219,0.13535926448321334,107.66358459967054
decision_targeted,220,0.13400567183838064,107.79759027150891
decision_targeted,221,0.13266561511998987,107.93025588662888
decision_targeted,222,0.13133895896881143,108.06159484559768
decision_targeted,223,0.13002556937911436,108.1916204149768
decision_targeted,224,0.12872531368532236,108.32034572866212
decision_targeted,225,0.12743806054847084,108.44778378921058
decision_targeted,226,0.12616367994297661,108.57394746915355
decision_targeted,227,0.12490204314354969,108.6988495122971
decision_targeted,228,0.12365302271211931,108.82250253500922
decision_targeted,229,0.12241649248501574,108.9449190274942
decision_targeted,230,0.12119232756013787,109.06611135505432
decision_targeted,231,0.11998040428454715,109.18609175933886
decision_targeted,232,0.11878060024169201,109.30487235958054
decision_targeted,233,0.11759279423927183,109.42246515381981
decision_targeted,234,0.11641686629688763,109.53888202011669
decision_targeted,235,0.11525269763390611,109.6541347177506
decision_targeted,236,0.11410017065757927,109.76823488840816
decision_targeted,237,0.11295916895099367,109.88119405735915
decision_targeted,238,0.11182957726150278,109.99302363462064
decision_targeted,239,0.1107112814888751,110.10373491610952
decision_targeted,240,0.10960416867399658,110.21333908478351
decision_targeted,241,0.10850812698727452,110.32184721177074
decision_targeted,242,0.10742304571738259,110.42927025748813
decision_targeted,243,0.10634881526020479,110.53561907274832
decision_targeted,244,0.10528532710759464,110.64090439985591
decision_targeted,245,0.10423247383653234,110.74513687369245
decision_targeted,246,0.10319014909816815,110.84832702279058
decision_targeted,247,0.10215824760719272,110.95048527039776
decision_targeted,248,0.10113666513110786,111.05162193552886
decision_targeted,249,0.10012529847981,111.15174723400864
decision_targeted,250,0.09912404549498888,111.25087127950363
decision_targeted,251,0.09813280504005206,111.34900408454368
decision_targeted,252,0.09715147698965154,111.44615556153332
decision_targeted,253,0.09617996221975034,111.54233552375305
decision_targeted,254,0.09521816259756122,111.6375536863506
decision_targeted,255,0.0942659809715849,111.73181966732218
decision_targeted,256,0.09332332116186137,111.82514298848403
decision_targeted,257,0.09239008795023551,111.91753307643427
decision_targeted,258,0.0914661870707505,112.00899926350499
decision_targeted,259,0.0905515252000555,112.09955078870502
decision_targeted,260,0.08964600994804073,112.18919679865306
decision_targeted,261,0.08874954984857197,112.27794634850162
decision_targeted,262,0.08786205435006877,112.36580840285168
decision_targeted,263,0.08698343380658002,112.45279183665824
decision_targeted,264,0.08611359946849007,112.53890543612673
decision_targeted,265,0.08525246347380744,112.62415789960053
decision_targeted,266,0.08439993883908414,112.70855783843962
decision_targeted,267,0.08355593945069018,112.79211377789031
decision_targeted,268,0.08272038005618754,112.87483415794648
decision_targeted,269,0.08189317625561898,112.9567273342021
decision_targeted,270,0.0810742444930952,113.03780157869517
decision_targeted,271,0.08026350204812616,113.11806508074329
decision_targeted,272,0.07946086702766308,113.19752594777094
decision_targeted,273,0.07866625835738716,113.27619220612831
decision_targeted,274,0.07787959577382253,113.35407180190211
decision_targeted,275,0.07710079981606555,113.43117260171817
decision_targeted,276,0.07632979181789779,113.50750239353607
decision_targeted,277,0.07556649389972847,113.58306888743579
decision_targeted,278,0.07481082896072166,113.65787971639651
decision_targeted,279,0.0740627206711224,113.73194243706763
decision_targeted,280,0.07332209346441232,113.80526453053204
decision_targeted,281,0.07258887252979207,113.8778534030618
decision_targeted,282,0.07186298380447909,113.94971638686627
decision_targeted,283,0.07114435396641738,114.02086074083269
decision_targeted,284,0.07043291042677424,114.09129365125943
decision_targeted,285,0.06972858132249371,114.16102223258193
decision_targeted,286,0.06903129550927645,114.23005352809119
decision_targeted,287,0.06834098255419008,114.29839451064535
decision_targeted,288,0.06765757272862061,114.36605208337397
decision_targeted,289,0.06698099700133753,114.43303308037531
decision_targeted,290,0.06631118703131733,114.49934426740663
decision_targeted,291,0.06564807516102178,114.56499234256765
decision_targeted,292,0.06499159440943458,114.62998393697706
decision_targeted,293,0.06434167846533967,114.69432561544235
decision_targeted,294,0.0636982616806705,114.75802387712301
decision_targeted,295,0.06306127906385939,114.82108515618685
decision_targeted,296,0.06243066627320104,114.88351582246005
decision_targeted,297,0.061806359610486084,114.94532218207053
decision_targeted,298,0.06118829601437881,115.00651047808489
decision_targeted,299,0.060576413054235445,115.06708689113913
decision_targeted,300,0.05997064892369508,115.12705754006282
decision_targeted,301,0.05937094243445529,115.18642848249726
decision_targeted,302,0.058777233010118834,115.24520571550738
decision_targeted,303,0.05818946068002617,115.3033951761874
decision_targeted,304,0.05760756607321582,115.36100274226061
decision_targeted,305,0.05703149041248423,115.41803423267308
decision_targeted,306,0.056461175508360384,115.47449540818144
decision_targeted,307,0.05589656375329355,115.5303919719347
decision_targeted,308,0.05533759811575578,115.58572957005043
decision_targeted,309,0.05478422213457179,115.640513792185
decision_targeted,310,0.0542363799132346,115.69475017209822
decision_targeted,311,0.0536940161140933,115.74844418821232
decision_targeted,312,0.05315707595296715,115.80160126416527
decision_targeted,313,0.052625505193418576,115.85422676935869
decision_targeted,314,0.05209925014149519,115.90632601950017
decision_targeted,315,0.051578257640088054,115.95790427714024
decision_targeted,316,0.051062475063702095,116.00896675220392
decision_targeted,317,0.05055185031304177,116.05951860251696
decision_targeted,318,0.05004633180990936,116.10956493432687
decision_targeted,319,0.04954586849181908,116.15911080281867
decision_targeted,320,0.049050409806895345,116.20816121262555
decision_targeted,321,0.048559905708827955,116.25672111833438
decision_targeted,322,0.04807430665175616,116.30479542498611
decision_targeted,323,0.04759356358522382,116.35238898857133
decision_targeted,324,0.04711762794937613,116.39950661652071
decision_targeted,325,0.04664645166990056,116.44615306819057
decision_targeted,326,0.046179987153180946,116.49233305534375
decision_targeted,327,0.04571818728165056,116.53805124262539
decision_targeted,328,0.04526100540883249,116.58331224803422
decision_targeted,329,0.044808395354749564,116.62812064338897
decision_targeted,330,0.04436031140120633,116.67248095479016
decision_targeted,331,0.04391670828718475,116.71639766307734
decision_targeted,332,0.04347754120431091,116.75987520428166
decision_targeted,333,0.04304276579227917,116.8029179700739
decision_targeted,334,0.04261233813434728,116.84553030820825
decision_targeted,335,0.042186214753002105,116.88771652296126
decision_targeted,336,0.04176435260546896,116.92948087556672
decision_targeted,337,0.04134670907943416,116.97082758464614
decision_targeted,338,0.04093324198863968,117.01176082663477
decision_targeted,339,0.04052390956874774,117.05228473620349
decision_targeted,340,0.04011867047306339,117.09240340667654
decision_targeted,341,0.039717483768328066,117.13212089044484
decision_targeted,342,0.03932030893064109,117.17144119937547
decision_targeted,343,0.038927105841310095,117.21036830521678
decision_targeted,344,0.038537834782914615,117.24890613999969
decision_targeted,345,0.03815245643511389,117.28705859643478
decision_targeted,346,0.03777093187073888,117.32482952830551
decision_targeted,347,0.037393222552040584,117.36222275085754
decision_targeted,348,0.03701929032651208,117.39924204118404
decision_targeted,349,0.03664909742325051,117.43589113860727
decision_targeted,350,0.03628260644899228,117.47217374505627
decision_targeted,351,0.03591978038453192,117.50809352544078
decision_targeted,352,0.03556058258067196,117.54365410802146
decision_targeted,353,0.03520497675488343,117.57885908477633
decision_targeted,354,0.03485292698732678,117.61371201176365
decision_targeted,355,0.034504397717469715,117.64821640948108
decision_targeted,356,0.034159353740278675,117.68237576322136
decision_targeted,357,0.03381776020286509,117.71619352342421
decision_targeted,358,0.03347958260084738,117.74967310602506
decision_targeted,359,0.033144786774840895,117.7828178927999
decision_targeted,360,0.03281333890710414,117.81563123170699
decision_targeted,361,0.03248520551801448,117.848116437225
decision_targeted,362,0.032160353462856506,117.88027679068782
decision_targeted,363,0.03183874992819824,117.91211554061601
decision_targeted,364,0.03152036242892109,117.94363590304494
decision_targeted,365,0.03120515880465291,117.97484106184956
decision_targeted,366,0.03089310721658478,118.00573416906613
decision_targeted,367,0.030584176144429875,118.03631834521056
decision_targeted,368,0.03027833438298444,118.06659667959354
decision_targeted,369,0.02997555103914351,118.09657223063269
decision_targeted,370,0.029675795528760318,118.12624802616145
decision_targeted,371,0.029379037573477262,118.15562706373493
decision_targeted,372,0.029085247197741637,118.18471231093267
decision_targeted,373,0.028794394725778716,118.21350670565843
decision_targeted,374,0.028506450778522208,118.24201315643691
decision_targeted,375,0.028221386270701032,118.27023454270761
decision_targeted,376,0.027939172407997148,118.29817371511561
decision_targeted,377,0.027659780683933377,118.32583349579954
decision_targeted,378,0.027383182877116496,118.35321667867663
decision_targeted,379,0.027109351048338226,118.38032602972496
decision_targeted,380,0.026838257537832533,118.40716428726279
